train_acc,train_loss,val_acc,val_loss
0.73937,0.8349399,0.8430379746835445,0.46447444
0.8546400000000001,0.411332,0.8719620253164556,0.37260568
0.8710399999999999,0.3560379,0.8720253164556964,0.34748745
0.87946,0.32566315,0.8837974683544305,0.32880923
0.8861400000000001,0.3049801,0.8806329113924052,0.32308578
0.8921300000000001,0.28519282,0.8825316455696204,0.32608595
0.89648,0.27153394,0.8865822784810126,0.31562603
0.89885,0.25927734,0.8801265822784811,0.32430834
0.9048399999999999,0.2425946,0.8847468354430381,0.3340061
0.90801,0.23302537,0.8841772151898734,0.33028722
0.91045,0.22430307,0.8894936708860761,0.3236653
0.91418,0.21164484,0.8845569620253164,0.33851215
0.9173899999999999,0.20282786,0.8862658227848101,0.34555048
0.9195699999999999,0.19313431,0.8882911392405061,0.34580737
0.9232100000000001,0.18448612,0.8828481012658227,0.36994302
0.92516,0.17892493,0.8849367088607596,0.36060262
0.9282399999999998,0.17142318,0.8857594936708861,0.3647738
0.9308099999999999,0.16556369,0.8831012658227848,0.38213393
0.93319,0.1581785,0.8825316455696203,0.39649868
0.9350599999999999,0.15378264,0.8736075949367089,0.42590797
0.9375399999999999,0.14840084,0.8793670886075949,0.42675766
0.9388299999999999,0.14359902,0.8780379746835444,0.41843313
0.9409299999999999,0.1384736,0.8814556962025317,0.46601984
0.94434,0.132638,0.8780379746835444,0.46063483
0.94483,0.12921213,0.8767088607594935,0.48118562
0.9469099999999999,0.12631236,0.8736075949367089,0.51495653
0.9481299999999999,0.12334231,0.8804430379746836,0.49315566
0.94956,0.11772046,0.8794936708860758,0.5265039
0.95083,0.11676231,0.8767088607594935,0.52231365
0.9526299999999999,0.11286009,0.8725316455696204,0.56676495
0.9531799999999999,0.111203365,0.8727215189873417,0.55246925
0.95599,0.103810646,0.8721518987341773,0.5741547
0.95605,0.10690422,0.8737974683544304,0.60450834
0.95754,0.102563776,0.8770253164556961,0.5787291
0.95866,0.098397434,0.8744303797468355,0.61570317
0.95838,0.10066647,0.8770253164556961,0.59801394
0.9603499999999999,0.09521221,0.8737974683544304,0.6362169
0.96118,0.0935958,0.8753797468354431,0.6387206
0.96174,0.093144625,0.874113924050633,0.61550725
0.9638,0.08917264,0.8733544303797469,0.6640837
0.9652900000000001,0.085289225,0.8713291139240508,0.6697758
0.96245,0.09044807,0.8738607594936708,0.6511988
0.96477,0.08577322,0.8741139240506328,0.6962345
0.9651300000000002,0.084707625,0.8731645569620253,0.7262419
0.9666300000000001,0.0818096,0.8737974683544304,0.6869592
0.96633,0.08363364,0.8737974683544304,0.7112548
0.96732,0.079208896,0.8723417721518987,0.7295935
0.96809,0.07861968,0.8715189873417722,0.7668429
0.96874,0.07736587,0.8717088607594936,0.74156225
0.9691200000000001,0.076704025,0.8710126582278481,0.75317264
0.96833,0.07870412,0.8740506329113924,0.7536062
0.9718300000000002,0.070940696,0.8746835443037974,0.76997703
0.9709000000000001,0.07274932,0.8711392405063291,0.79101014
0.9716200000000002,0.07068262,0.8715822784810127,0.7725989
0.9717,0.07344514,0.8745569620253165,0.7663545
0.9709000000000001,0.07142491,0.8687974683544304,0.79809445
0.9723000000000002,0.069851644,0.8728481012658228,0.8246086
0.97396,0.06639073,0.8714556962025316,0.8410857
0.97421,0.06558055,0.8737974683544304,0.797574
0.9741400000000001,0.06746713,0.8710759493670885,0.7843141
0.9743400000000001,0.06470067,0.8694303797468355,0.86353207
0.9743000000000002,0.06497104,0.871772151898734,0.8563936
0.9750400000000001,0.064672135,0.8684177215189876,0.8369262
0.9761100000000001,0.060390674,0.8740506329113922,0.83232635
0.9757100000000001,0.061238218,0.870379746835443,0.8641989
0.97372,0.06710368,0.8710759493670888,0.8590572
0.9768600000000002,0.059448753,0.8732911392405065,0.8632979
0.9774500000000002,0.05869641,0.8662658227848101,0.93975693
0.9769000000000001,0.06109634,0.8734810126582278,0.8591158
0.9782000000000001,0.056378923,0.8734177215189873,0.8490205
0.9774400000000002,0.06019458,0.8724683544303797,0.8590785
0.97728,0.05952251,0.8723417721518987,0.87334454
0.9793700000000001,0.05449145,0.8719620253164556,0.9053476
0.9789100000000001,0.055620354,0.8760759493670885,0.93586826
0.9796300000000001,0.054413863,0.8716455696202532,0.90555406
0.9777400000000002,0.05832036,0.8703164556962025,0.89064366
0.9802000000000001,0.051844876,0.8736075949367089,0.9077427
0.98057,0.05127951,0.870253164556962,0.8953479
0.9791200000000001,0.054826286,0.873291139240506,0.95642054
0.9785500000000001,0.056722343,0.8665822784810125,0.9133131
0.9815100000000002,0.04957805,0.8734810126582278,0.9496402
0.98098,0.050631475,0.87373417721519,0.97189623
0.9802600000000001,0.05293905,0.8685443037974685,0.9594613
0.98216,0.047623318,0.8686708860759493,0.946808
0.9810800000000002,0.052122504,0.8712658227848099,0.9141077
0.9836500000000001,0.043304563,0.8705063291139242,0.99081665
0.9810200000000001,0.052943602,0.8744936708860761,0.9343058
0.9841500000000001,0.04237036,0.8695569620253164,1.0250953
0.9819500000000001,0.05090007,0.8698734177215189,0.9904538
0.9838300000000002,0.04437841,0.8720253164556963,0.97648484
0.9826900000000002,0.04739686,0.8694303797468355,0.97002673
0.9835000000000002,0.045996126,0.8682278481012659,1.0313263
0.9837600000000001,0.04415832,0.8689240506329113,1.0306399
0.9840200000000001,0.044072155,0.8677215189873417,1.0038234
0.9838500000000001,0.044035483,0.8712025316455695,1.0393343
0.9842900000000001,0.043496948,0.8698734177215189,1.0253252
0.9835800000000001,0.04653804,0.8673417721518987,1.0081133
0.9848500000000001,0.04140854,0.8748734177215189,1.0681669
0.9837900000000002,0.044580936,0.870379746835443,0.99735856
0.9849300000000001,0.040434655,0.8727848101265823,1.0182844
