train_acc,train_loss,val_acc,val_loss
0.47509,1.7774829,0.7044303797468354,0.8962578
0.7627999999999999,0.71341807,0.8011392405063291,0.58969706
0.80688,0.5661323,0.8124050632911392,0.5346188
0.8265200000000001,0.49688017,0.8351898734177214,0.4747601
0.84072,0.453588,0.8403164556962024,0.44465482
0.84873,0.4237014,0.8539240506329113,0.41008928
0.85698,0.3983109,0.8564556962025316,0.4122257
0.86358,0.3753962,0.8593670886075948,0.3912063
0.8685700000000001,0.35993904,0.8682278481012659,0.3723969
0.8728400000000001,0.34555194,0.8675949367088607,0.36878854
0.87819,0.32960746,0.8709493670886077,0.36273786
0.88134,0.31786504,0.8722784810126581,0.36042708
0.88519,0.3089414,0.8804430379746836,0.34438953
0.8866600000000001,0.29896128,0.8796202531645569,0.3393895
0.89012,0.28958085,0.8750632911392404,0.34244713
0.89198,0.28183958,0.8820886075949368,0.3252246
0.8951500000000001,0.27357692,0.8865189873417721,0.32351628
0.89736,0.2646781,0.8877215189873418,0.3190844
0.89931,0.2599405,0.8829746835443038,0.3250512
0.90132,0.25236678,0.8853164556962025,0.32394907
0.90289,0.24667968,0.884240506329114,0.33243743
0.90536,0.24082154,0.8890506329113922,0.33121437
0.9068999999999999,0.23541223,0.8810759493670887,0.33053586
0.9070199999999999,0.23146722,0.8870886075949367,0.33006698
0.90972,0.22684586,0.882974683544304,0.34420985
0.9114099999999999,0.22171636,0.8842405063291138,0.34475872
0.9123600000000002,0.21681708,0.8900632911392404,0.3315072
0.91418,0.21324092,0.8882911392405065,0.32124797
0.91579,0.20712155,0.88746835443038,0.3366081
0.91759,0.20311715,0.8784810126582279,0.3525653
0.9185099999999999,0.199573,0.8838607594936707,0.3557473
0.9188099999999999,0.19746228,0.8880379746835443,0.3361801
0.9202599999999999,0.19227043,0.8875949367088608,0.3403621
0.9208099999999999,0.18935016,0.8865822784810128,0.3492492
0.9228,0.18585645,0.883987341772152,0.35306865
0.92479,0.1815024,0.8844936708860761,0.36140102
0.9241600000000001,0.17961231,0.8847468354430381,0.3672009
0.9268599999999999,0.17648193,0.8837974683544303,0.37489435
0.92849,0.17269817,0.8817721518987341,0.38535428
0.9292199999999999,0.1689534,0.8833544303797468,0.3873569
0.92777,0.17007613,0.8833544303797468,0.37679398
0.9298399999999999,0.1656321,0.8833544303797468,0.37991542
0.9321999999999999,0.16145706,0.883987341772152,0.38484752
0.93291,0.15814105,0.8835443037974685,0.41958293
0.9326199999999999,0.1588633,0.8839240506329114,0.41523457
0.9348799999999999,0.15391032,0.8822151898734178,0.413845
0.9350199999999999,0.15189633,0.8836708860759493,0.39742792
0.93667,0.14980479,0.8754430379746835,0.42657128
0.93621,0.15006256,0.8825316455696203,0.42346224
0.93734,0.14482571,0.8793037974683545,0.44987053
0.9390499999999999,0.1429406,0.8817721518987341,0.42841396
0.9398799999999998,0.14160083,0.8801898734177213,0.44078407
0.9406700000000001,0.13803566,0.8809493670886076,0.43982813
0.9419399999999999,0.1369076,0.878037974683544,0.44218692
0.94149,0.13647236,0.8817088607594937,0.42704135
0.94272,0.1338821,0.879493670886076,0.44948265
0.9434099999999999,0.13253126,0.8805063291139241,0.4717833
0.94301,0.13242328,0.8829113924050633,0.44679892
0.9457199999999999,0.12668169,0.8808227848101267,0.4748419
0.9465899999999999,0.12598027,0.8778481012658227,0.48822138
0.9468,0.12453202,0.8765822784810127,0.502435
0.9471399999999999,0.12485531,0.8814556962025315,0.4824747
0.94741,0.12334637,0.8784810126582278,0.4865286
0.94883,0.11985512,0.8753164556962024,0.5100284
0.94875,0.12012482,0.8788607594936708,0.5040986
0.9495099999999999,0.11770016,0.8779746835443036,0.50831825
0.9505399999999999,0.11559305,0.8758227848101265,0.51980525
0.95048,0.11468315,0.8805696202531645,0.5385392
0.9514699999999999,0.11334269,0.8774683544303798,0.5183525
0.9515999999999999,0.11202115,0.8756329113924051,0.52816665
0.95151,0.1133316,0.8766455696202531,0.54178
0.95246,0.111417785,0.8810759493670887,0.5238064
0.9543299999999999,0.10691679,0.8794936708860758,0.5423945
0.9543400000000001,0.10698445,0.87373417721519,0.56573397
0.9546800000000001,0.10644931,0.8775949367088607,0.5447885
0.9556699999999999,0.10482878,0.8759493670886076,0.5548293
0.95508,0.10606729,0.8746202531645572,0.55027515
0.95587,0.10502464,0.8772784810126583,0.54799426
0.95677,0.10085095,0.8748101265822786,0.591501
0.9564900000000001,0.101583846,0.8784177215189873,0.58891857
0.95631,0.102936335,0.8776582278481013,0.56305456
0.95756,0.099325456,0.8765822784810127,0.5757032
0.9578900000000001,0.098745756,0.878354430379747,0.6044003
0.95821,0.0988513,0.8776582278481013,0.5682085
0.95835,0.09823623,0.8772151898734177,0.5952644
0.95965,0.09525011,0.8738607594936708,0.5968296
0.9591000000000001,0.09643103,0.8754430379746835,0.6151494
0.95945,0.09506871,0.877974683544304,0.6309162
0.96012,0.09427472,0.8739873417721519,0.62398267
0.96115,0.09270635,0.8727215189873417,0.6195616
0.9619399999999999,0.09037166,0.8745569620253165,0.6290827
0.96088,0.09337359,0.8751265822784811,0.5910467
0.96247,0.08963844,0.8759493670886075,0.6036068
0.962,0.090245806,0.8753164556962026,0.61790353
0.9622200000000001,0.09006218,0.8756962025316457,0.6144693
0.9641900000000001,0.08546489,0.8779113924050636,0.665594
0.96194,0.09085888,0.8725949367088608,0.6273452
0.9635499999999999,0.0858951,0.8755063291139241,0.6612604
0.96308,0.08703594,0.8756962025316455,0.6703444
0.96425,0.08445337,0.878227848101266,0.6685121
