train_acc,train_loss,val_acc,val_loss
0.72027,0.8854666,0.8412658227848101,0.45096666
0.84749,0.43093184,0.8543037974683545,0.3969588
0.8657699999999999,0.37114775,0.8596835443037976,0.38421878
0.8750399999999999,0.3369679,0.8753797468354431,0.34425068
0.8818400000000001,0.31485546,0.8874050632911394,0.3207375
0.8881299999999999,0.2940871,0.8838607594936709,0.32737127
0.89314,0.28017792,0.88873417721519,0.3128698
0.8970799999999999,0.2664126,0.8833544303797468,0.32627693
0.90054,0.25404862,0.8858860759493673,0.31741717
0.90504,0.2405739,0.8809493670886076,0.33291537
0.9080900000000001,0.23059973,0.8875316455696204,0.32061097
0.9103499999999999,0.22196677,0.8898101265822786,0.32062337
0.91325,0.21319994,0.8832278481012658,0.33815098
0.9158999999999998,0.20531318,0.8867088607594936,0.34435093
0.91875,0.19636348,0.8900632911392404,0.34352353
0.92104,0.1899172,0.8903797468354431,0.35269895
0.9237000000000001,0.18233842,0.8867721518987343,0.38830584
0.9256599999999998,0.17790487,0.8842405063291141,0.3693344
0.9291699999999999,0.1683211,0.884493670886076,0.39326406
0.9310499999999999,0.16481161,0.8844303797468355,0.39328036
0.93282,0.15992862,0.8872784810126582,0.38994908
0.9336899999999999,0.15683976,0.8858227848101267,0.3991478
0.93504,0.15186948,0.8858227848101264,0.40940505
0.9375399999999999,0.14679015,0.8805063291139241,0.44348073
0.94052,0.14201215,0.8819620253164558,0.45056182
0.93974,0.14304794,0.8829746835443038,0.44110218
0.9423599999999999,0.13493153,0.8866455696202532,0.4346523
0.94317,0.13509913,0.8803164556962025,0.48556042
0.94444,0.12974519,0.8804430379746835,0.46154273
0.94595,0.12880756,0.8834810126582276,0.47768712
0.94851,0.12194708,0.8796202531645569,0.50309336
0.95043,0.11913425,0.8805696202531645,0.5117207
0.94992,0.12111105,0.8777215189873419,0.51511925
0.9514400000000001,0.115671024,0.8819620253164556,0.5025059
0.95299,0.11257611,0.8748101265822785,0.55047697
0.95277,0.11193369,0.8772784810126583,0.5466022
0.95383,0.11076355,0.8813924050632911,0.5521756
0.95447,0.109571226,0.8812025316455696,0.5700845
0.95636,0.105891116,0.8769620253164557,0.5881049
0.9573299999999999,0.103427604,0.8763924050632911,0.5966533
0.95775,0.10192993,0.8788607594936709,0.62669
0.95924,0.09782898,0.8793037974683545,0.6114505
0.95926,0.10021156,0.8681645569620254,0.6134511
0.95889,0.10162045,0.876518987341772,0.62648994
0.9630299999999999,0.08906181,0.8793670886075949,0.6178899
0.96051,0.09680244,0.8716455696202532,0.66900915
0.96305,0.09013844,0.8759493670886075,0.6336648
0.9629500000000001,0.09077645,0.8756329113924052,0.67514145
0.96449,0.08838946,0.8776582278481012,0.68700296
0.96502,0.08545928,0.8739240506329113,0.77249146
0.96354,0.091169156,0.8785443037974684,0.72142965
0.96557,0.08587186,0.8781012658227849,0.70468026
0.96645,0.08264719,0.8734810126582278,0.72863424
0.96636,0.08408009,0.8758227848101265,0.7267676
0.96653,0.085270174,0.873227848101266,0.73472124
0.9674400000000001,0.08255518,0.8794303797468354,0.71807975
0.96847,0.07913959,0.8708227848101266,0.7561902
0.96905,0.077313855,0.8753797468354431,0.7466967
0.9682200000000001,0.078670785,0.8742405063291139,0.7573568
0.96921,0.07741205,0.8724050632911394,0.7840612
0.9714200000000001,0.07175571,0.8732911392405065,0.7779957
0.97026,0.07543027,0.874113924050633,0.76539624
0.97118,0.074220285,0.8713291139240508,0.7601078
0.97043,0.074952565,0.8698734177215189,0.7817621
0.9719300000000001,0.07191514,0.8720253164556963,0.78294605
0.9719200000000001,0.07164171,0.8687974683544304,0.83263814
0.9722500000000003,0.07087766,0.8727848101265825,0.799095
0.97255,0.07049997,0.8667721518987341,0.8248453
0.9726100000000001,0.07057757,0.8736708860759493,0.80801487
0.9745000000000001,0.06564136,0.8723417721518987,0.8186098
0.9743900000000001,0.06681582,0.8755063291139239,0.822131
0.9752700000000001,0.06694057,0.870253164556962,0.8367691
0.97377,0.0688033,0.8748734177215187,0.8261923
0.9755100000000001,0.06386337,0.8729746835443039,0.8196954
0.9754400000000002,0.065113954,0.8755696202531645,0.83489394
0.9760600000000001,0.06203968,0.8740506329113925,0.84746677
0.9765000000000001,0.062402062,0.8724683544303798,0.8337242
0.97713,0.059590265,0.8717721518987342,0.8715806
0.9761300000000002,0.06361512,0.8726582278481012,0.877121
0.9763500000000002,0.06265039,0.875253164556962,0.8690963
0.9777800000000001,0.060583845,0.8722151898734177,0.870788
0.9752000000000001,0.06584118,0.8739240506329115,0.84560025
0.97922,0.05607442,0.8748101265822785,0.8800749
0.9792700000000001,0.05558177,0.8743037974683543,0.88101214
0.9776200000000002,0.05988456,0.8696202531645568,0.90960133
0.9781200000000001,0.059095457,0.8715189873417722,0.8570169
0.9800700000000002,0.053867634,0.8760126582278482,0.9177045
0.9784000000000002,0.05837438,0.8704430379746834,0.8747107
0.9801300000000001,0.054785874,0.8722151898734177,0.82184106
0.98116,0.05133373,0.8735443037974686,0.898388
0.98028,0.054640777,0.8682278481012656,0.88067335
0.9795000000000001,0.05456515,0.8745569620253165,0.91409785
0.9793200000000001,0.056169257,0.8667721518987341,0.936994
0.9803400000000001,0.054848135,0.8708860759493671,0.89417535
0.98145,0.05272489,0.8718354430379747,0.9034362
0.9816200000000002,0.050190575,0.8729746835443036,0.9310507
0.9811100000000001,0.052943982,0.8708860759493672,0.9236309
0.98218,0.049187217,0.871772151898734,0.97371393
0.9800300000000002,0.05592631,0.8720886075949369,1.0218493
0.9818700000000001,0.049425736,0.8764556962025317,1.0096104
